# sig   =    0.60000000E+001
# k0    =    0.30000000E+002
  -0.49062500E+001   0.37158631E-001  -0.19186413E+000  -0.18622168E-001
  -0.49023438E+001   0.12844571E-001  -0.11317868E+000  -0.59292501E-002
  -0.48984375E+001   0.98152164E-003  -0.29910489E-001   0.93211750E-002
  -0.48945312E+001   0.38917631E-002   0.58072252E-001   0.22789836E-001
  -0.48906250E+001   0.22868015E-001   0.14783803E+000   0.31810878E-001
  -0.48867188E+001   0.56175335E-001   0.23401703E+000   0.37568126E-001
  -0.48828125E+001   0.98893146E-001   0.31154959E+000   0.42778512E-001
  -0.48789062E+001   0.14556418E+000   0.37852201E+000   0.47804483E-001
  -0.48750000E+001   0.19328123E+000   0.43677702E+000   0.50070638E-001
  -0.48710938E+001   0.24224064E+000   0.48988358E+000   0.47483842E-001
  -0.48671875E+001   0.29363474E+000   0.54028695E+000   0.41530157E-001
  -0.48632812E+001   0.34687847E+000   0.58785184E+000   0.36175803E-001
  -0.48593750E+001   0.39856571E+000   0.63040776E+000   0.33937624E-001
  -0.48554688E+001   0.44362729E+000   0.66519472E+000   0.33812288E-001
  -0.48515625E+001   0.47710161E+000   0.68993022E+000   0.33134625E-001
  -0.48476562E+001   0.49544664E+000   0.70321702E+000   0.30536292E-001
  -0.48437500E+001   0.49724045E+000   0.70466087E+000   0.26334509E-001
  -0.48398438E+001   0.48314366E+000   0.69477933E+000   0.20624101E-001
  -0.48359375E+001   0.45505927E+000   0.67446501E+000   0.12498997E-001
  -0.48320312E+001   0.41504247E+000   0.64423502E+000   0.19269523E-002
  -0.48281250E+001   0.36502146E+000   0.60411150E+000  -0.84115454E-002
  -0.48242188E+001   0.30770881E+000   0.55452424E+000  -0.14549036E-001
  -0.48203125E+001   0.24751652E+000   0.49728550E+000  -0.14954968E-001
  -0.48164062E+001   0.18953227E+000   0.43518369E+000  -0.12141913E-001
  -0.48125000E+001   0.13709263E+000   0.37012872E+000  -0.98670952E-002
  -0.48085938E+001   0.91104923E-001   0.30170234E+000  -0.89790015E-002
  -0.48046875E+001   0.52026531E-001   0.22799298E+000  -0.67626905E-002
  -0.48007812E+001   0.21990393E-001   0.14829082E+000  -0.47573283E-003
  -0.47968750E+001   0.43146422E-002   0.65033126E-001   0.92376761E-002
  -0.47929688E+001   0.65319932E-003  -0.17079590E-001   0.19012809E-001
  -0.47890625E+001   0.95416205E-002  -0.94061178E-001   0.26346068E-001
  -0.47851562E+001   0.28206049E-001  -0.16495562E+000   0.31554590E-001
  -0.47812500E+001   0.54950359E-001  -0.23163129E+000   0.36018120E-001
  -0.47773438E+001   0.89612917E-001  -0.29674496E+000   0.39437874E-001
  -0.47734375E+001   0.13252398E+000  -0.36185446E+000   0.39816199E-001
  -0.47695312E+001   0.18335934E+000  -0.42668921E+000   0.35995212E-001
  -0.47656250E+001   0.24014124E+000  -0.48917157E+000   0.29196022E-001
  -0.47617188E+001   0.29834315E+000  -0.54578471E+000   0.21498791E-001
  -0.47578125E+001   0.35148312E+000  -0.59270876E+000   0.13395706E-001
  -0.47539062E+001   0.39423261E+000  -0.62786837E+000   0.37305956E-002
  -0.47500000E+001   0.42583494E+000  -0.65251096E+000  -0.80238653E-002
  -0.47460938E+001   0.44984856E+000  -0.67039463E+000  -0.20484064E-001
  -0.47421875E+001   0.46975556E+000  -0.68463599E+000  -0.32079764E-001
  -0.47382812E+001   0.48485574E+000  -0.69495211E+000  -0.43558061E-001
  -0.47343750E+001   0.49061817E+000  -0.69806837E+000  -0.57608363E-001
  -0.47304688E+001   0.48300117E+000  -0.69087329E+000  -0.75467066E-001
  -0.47265625E+001   0.46174860E+000  -0.67292959E+000  -0.94415927E-001
  -0.47226562E+001   0.42895454E+000  -0.64574965E+000  -0.10937061E+000
  -0.47187500E+001   0.38579067E+000  -0.61000421E+000  -0.11698521E+000
  -0.47148438E+001   0.33213542E+000  -0.56414793E+000  -0.11778172E+000
  -0.47109375E+001   0.26921949E+000  -0.50611462E+000  -0.11431310E+000
  -0.47070312E+001   0.20182843E+000  -0.43606993E+000  -0.10803444E+000
  -0.47031250E+001   0.13726452E+000  -0.35713042E+000  -0.98602154E-001
  -0.46992188E+001   0.82172872E-001  -0.27352095E+000  -0.85785567E-001
  -0.46953125E+001   0.40533185E-001  -0.18844075E+000  -0.70875033E-001
  -0.46914062E+001   0.13819881E-001  -0.10359794E+000  -0.55563902E-001
  -0.46875000E+001   0.19938003E-002  -0.19872915E-001  -0.39985841E-001
  -0.46835938E+001   0.44271358E-002   0.62502655E-001  -0.22815650E-001
  -0.46796875E+001   0.20820824E-001   0.14425150E+000  -0.35111518E-002
  -0.46757812E+001   0.51468731E-001   0.22628660E+000   0.16220563E-001
  -0.46718750E+001   0.95733675E-001   0.30756269E+000   0.33747072E-001
  -0.46679688E+001   0.14964487E+000   0.38384788E+000   0.48017434E-001
  -0.46640625E+001   0.20589851E+000   0.44976268E+000   0.60100286E-001
  -0.46601562E+001   0.25801693E+000   0.50294262E+000   0.71173381E-001
  -0.46562500E+001   0.30477575E+000   0.54613708E+000   0.80684806E-001
  -0.46523438E+001   0.34938149E+000   0.58463042E+000   0.87113531E-001
  -0.46484375E+001   0.39416494E+000   0.62130041E+000   0.90281466E-001
  -0.46445312E+001   0.43653169E+000   0.65425928E+000   0.92067842E-001
  -0.46406250E+001   0.47015836E+000   0.67915366E+000   0.94385734E-001
  -0.46367188E+001   0.48986600E+000   0.69317748E+000   0.96803848E-001
  -0.46328125E+001   0.49451733E+000   0.69653435E+000   0.96732769E-001
  -0.46289062E+001   0.48547467E+000   0.69065730E+000   0.92017196E-001
  -0.46250000E+001   0.46414975E+000   0.67621098E+000   0.82996745E-001
  -0.46210938E+001   0.43198080E+000   0.65330070E+000   0.71965297E-001
  -0.46171875E+001   0.39158789E+000   0.62277790E+000   0.61119349E-001
  -0.46132812E+001   0.34616064E+000   0.58609590E+000   0.51499834E-001
  -0.46093750E+001   0.29745188E+000   0.54364414E+000   0.43622584E-001
  -0.46054688E+001   0.24563114E+000   0.49414004E+000   0.38167497E-001
  -0.46015625E+001   0.19176135E+000   0.43647800E+000   0.35331393E-001
  -0.45976562E+001   0.13940164E+000   0.37184193E+000   0.33692957E-001
  -0.45937500E+001   0.92728516E-001   0.30298364E+000   0.30486575E-001
  -0.45898438E+001   0.53965760E-001   0.23110837E+000   0.23551647E-001
  -0.45859375E+001   0.24001491E-001   0.15437371E+000   0.13047896E-001
  -0.45820312E+001   0.49815576E-002   0.70570832E-001   0.11468732E-002
  -0.45781250E+001   0.44380697E-003  -0.18633774E-001  -0.98279924E-002
  -0.45742188E+001   0.11805011E-001  -0.10701740E+000  -0.18769320E-001
  -0.45703125E+001   0.36028476E-001  -0.18808464E+000  -0.25546893E-001
  -0.45664062E+001   0.68492713E-001  -0.25997631E+000  -0.30083740E-001
  -0.45625000E+001   0.10720579E+000  -0.32583393E+000  -0.32218679E-001
  -0.45585938E+001   0.15281109E+000  -0.38956364E+000  -0.32423140E-001
  -0.45546875E+001   0.20517798E+000  -0.45182604E+000  -0.32112331E-001
  -0.45507812E+001   0.26125922E+000  -0.51008345E+000  -0.32773394E-001
  -0.45468750E+001   0.31641990E+000  -0.56144031E+000  -0.34708408E-001
  -0.45429688E+001   0.36660887E+000  -0.60436301E+000  -0.36799795E-001
  -0.45390625E+001   0.40841270E+000  -0.63796365E+000  -0.37617463E-001
  -0.45351562E+001   0.43854713E+000  -0.66120773E+000  -0.36762274E-001
  -0.45312500E+001   0.45553089E+000  -0.67401203E+000  -0.35194735E-001
  -0.45273438E+001   0.46169786E+000  -0.67861151E+000  -0.34413335E-001
  -0.45234375E+001   0.46132385E+000  -0.67828678E+000  -0.35367955E-001
  -0.45195312E+001   0.45556857E+000  -0.67388968E+000  -0.37964132E-001
  -0.45156250E+001   0.44024069E+000  -0.66222134E+000  -0.41274531E-001
  -0.45117188E+001   0.41010802E+000  -0.63888140E+000  -0.44029339E-001
  -0.45078125E+001   0.36548411E+000  -0.60287626E+000  -0.44992573E-001
  -0.45039062E+001   0.31291287E+000  -0.55771868E+000  -0.43159525E-001
  -0.45000000E+001   0.25909742E+000  -0.50760071E+000  -0.37933273E-001
  -0.44960938E+001   0.20611840E+000  -0.45304930E+000  -0.29406200E-001
  -0.44921875E+001   0.15331073E+000  -0.39110525E+000  -0.18638828E-001
  -0.44882812E+001   0.10223400E+000  -0.31965045E+000  -0.75892602E-002
  -0.44843750E+001   0.57928553E-001  -0.24067830E+000   0.15835421E-002
  -0.44804688E+001   0.25293591E-001  -0.15885738E+000   0.76107872E-002
  -0.44765625E+001   0.61190362E-002  -0.77469971E-001   0.10836963E-001
  -0.44726562E+001   0.17945949E-003   0.34524261E-002   0.12943734E-001
  -0.44687500E+001   0.75153509E-002   0.85221657E-001   0.15894023E-001
  -0.44648438E+001   0.28616372E-001   0.16785582E+000   0.20995136E-001
  -0.44609375E+001   0.63266319E-001   0.24989165E+000   0.28644043E-001
  -0.44570312E+001   0.11032755E+000   0.32993087E+000   0.38381957E-001
  -0.44531250E+001   0.16796921E+000   0.40694185E+000   0.48657354E-001
  -0.44492188E+001   0.23236648E+000   0.47871015E+000   0.56595690E-001
  -0.44453125E+001   0.29637312E+000   0.54121629E+000   0.58805239E-001
  -0.44414062E+001   0.35214911E+000   0.59101335E+000   0.53407151E-001
  -0.44375000E+001   0.39670522E+000   0.62846238E+000   0.41716479E-001
  -0.44335938E+001   0.43329861E+000   0.65767396E+000   0.27632857E-001
  -0.44296875E+001   0.46588964E+000   0.68239964E+000   0.14844950E-001
  -0.44257812E+001   0.49288154E+000   0.70204165E+000   0.43666648E-002
  -0.44218750E+001   0.50724077E+000   0.71218906E+000  -0.52463140E-002
  -0.44179688E+001   0.50302307E+000   0.70907192E+000  -0.15494466E-001
  -0.44140625E+001   0.48094005E+000   0.69300630E+000  -0.26121250E-001
  -0.44101562E+001   0.44664224E+000   0.66736036E+000  -0.35670520E-001
  -0.44062500E+001   0.40483248E+000   0.63479479E+000  -0.43221030E-001
  -0.44023438E+001   0.35663475E+000   0.59518379E+000  -0.48897955E-001
  -0.43984375E+001   0.30195510E+000   0.54696778E+000  -0.52738536E-001
  -0.43945312E+001   0.24256780E+000   0.48955574E+000  -0.53879239E-001
  -0.43906250E+001   0.18231071E+000   0.42385508E+000  -0.51551729E-001
  -0.43867188E+001   0.12540879E+000   0.35104215E+000  -0.46671164E-001
  -0.43828125E+001   0.75646268E-001   0.27186499E+000  -0.41661682E-001
  -0.43789062E+001   0.36597644E-001   0.18741881E+000  -0.38364463E-001
  -0.43750000E+001   0.11298977E-001   0.99812817E-001  -0.36556516E-001
  -0.43710938E+001   0.13496034E-002   0.11202333E-001  -0.34987300E-001
  -0.43671875E+001   0.71726100E-002  -0.77795791E-001  -0.33472749E-001
  -0.43632812E+001   0.29292650E-001  -0.16794444E+000  -0.32974469E-001
  -0.43593750E+001   0.68240917E-001  -0.25910795E+000  -0.33226336E-001
  -0.43554688E+001   0.12232455E+000  -0.34836021E+000  -0.31140146E-001
  -0.43515625E+001   0.18622967E+000  -0.43093619E+000  -0.22883879E-001
  -0.43476562E+001   0.25339549E+000  -0.50331956E+000  -0.80563433E-002
  -0.43437500E+001   0.31958626E+000  -0.56525175E+000   0.87589590E-002
  -0.43398438E+001   0.38311749E+000  -0.61859740E+000   0.21325032E-001
  -0.43359375E+001   0.44215023E+000  -0.66440364E+000   0.26796085E-001
  -0.43320312E+001   0.49246418E+000  -0.70122312E+000   0.27391870E-001
  -0.43281250E+001   0.52802840E+000  -0.72613458E+000   0.27513044E-001
  -0.43242188E+001   0.54418084E+000  -0.73707625E+000   0.29990670E-001
  -0.43203125E+001   0.54027330E+000  -0.73418765E+000   0.35239091E-001
  -0.43164062E+001   0.51924536E+000  -0.71931191E+000   0.42845455E-001
  -0.43125000E+001   0.48519550E+000  -0.69458729E+000   0.52383281E-001
  -0.43085938E+001   0.44133448E+000  -0.66140082E+000   0.62317253E-001
  -0.43046875E+001   0.38941639E+000  -0.62016172E+000   0.69396124E-001
  -0.43007812E+001   0.33063593E+000  -0.57065147E+000   0.70660014E-001
  -0.42968750E+001   0.26718391E+000  -0.51262765E+000   0.66308434E-001
  -0.42929688E+001   0.20288524E+000  -0.44645719E+000   0.59675984E-001
  -0.42890625E+001   0.14237917E+000  -0.37348977E+000   0.53708113E-001
  -0.42851562E+001   0.89844632E-001  -0.29589170E+000   0.47882524E-001
  -0.42812500E+001   0.48195792E-001  -0.21597277E+000   0.39389785E-001
  -0.42773438E+001   0.19080875E-001  -0.13541370E+000   0.27276461E-001
  -0.42734375E+001   0.32212366E-002  -0.54881823E-001   0.14464512E-001
  -0.42695312E+001   0.68580487E-003   0.25700578E-001   0.50284338E-002
  -0.42656250E+001   0.11302681E-001   0.10631404E+000  -0.71326053E-004
  -0.42617188E+001   0.34571039E-001   0.18589688E+000  -0.36590881E-002
  -0.42578125E+001   0.68751594E-001   0.26206331E+000  -0.86264266E-002
  -0.42539062E+001   0.11042592E+000   0.33199820E+000  -0.14251911E-001
  -0.42500000E+001   0.15554961E+000   0.39404260E+000  -0.16734385E-001
  -0.42460938E+001   0.20136306E+000   0.44854602E+000  -0.13020566E-001
  -0.42421875E+001   0.24698366E+000   0.49696215E+000  -0.35049479E-002
  -0.42382812E+001   0.29159950E+000   0.53992779E+000   0.88024872E-002
  -0.42343750E+001   0.33259866E+000   0.57634183E+000   0.20706388E-001
  -0.42304688E+001   0.36630983E+000   0.60449748E+000   0.29876762E-001
  -0.42265625E+001   0.39047163E+000   0.62392651E+000   0.34457845E-001
  -0.42226562E+001   0.40517120E+000   0.63565260E+000   0.33421040E-001
  -0.42187500E+001   0.41097048E+000   0.64044928E+000   0.28199431E-001
  -0.42148438E+001   0.40667818E+000   0.63729200E+000   0.23175155E-001
  -0.42109375E+001   0.39008531E+000   0.62414533E+000   0.22976384E-001
  -0.42070312E+001   0.36123365E+000   0.60035565E+000   0.28403342E-001
  -0.42031250E+001   0.32361323E+000   0.56777788E+000   0.35235141E-001
  -0.41992188E+001   0.28148101E+000   0.52921202E+000   0.37625071E-001
  -0.41953125E+001   0.23733993E+000   0.48606249E+000   0.32911901E-001
  -0.41914062E+001   0.19243842E+000   0.43806563E+000   0.23171633E-001
  -0.41875000E+001   0.14850783E+000   0.38516626E+000   0.12441099E-001
  -0.41835938E+001   0.10809210E+000   0.32876002E+000   0.29924475E-002
  -0.41796875E+001   0.73159589E-001   0.27042211E+000  -0.56098180E-002
  -0.41757812E+001   0.44233320E-001   0.20981569E+000  -0.14515322E-001
  -0.41718750E+001   0.21547918E-001   0.14489596E+000  -0.23517610E-001
  -0.41679688E+001   0.65413399E-002   0.74658536E-001  -0.31103745E-001
  -0.41640625E+001   0.12990528E-002   0.11539361E-002  -0.36023898E-001
  -0.41601562E+001   0.66442705E-002  -0.71903519E-001  -0.38394720E-001
  -0.41562500E+001   0.21828130E-001  -0.14237647E+000  -0.39459734E-001
  -0.41523438E+001   0.46104318E-001  -0.21082123E+000  -0.40727489E-001
  -0.41484375E+001   0.79268145E-001  -0.27818725E+000  -0.43358969E-001
  -0.41445312E+001   0.12008554E+000  -0.34321843E+000  -0.47818947E-001
  -0.41406250E+001   0.16530017E+000  -0.40303327E+000  -0.53519659E-001
  -0.41367188E+001   0.21147959E+000  -0.45609952E+000  -0.58760689E-001
  -0.41328125E+001   0.25731345E+000  -0.50351503E+000  -0.61531010E-001
  -0.41289062E+001   0.30251812E+000  -0.54662675E+000  -0.60969767E-001
  -0.41250000E+001   0.34437337E+000  -0.58392856E+000  -0.58316453E-001
  -0.41210938E+001   0.37701743E+000  -0.61143239E+000  -0.56283743E-001
  -0.41171875E+001   0.39572976E+000  -0.62647921E+000  -0.57039984E-001
  -0.41132812E+001   0.40122827E+000  -0.63055398E+000  -0.60249034E-001
  -0.41093750E+001   0.39798762E+000  -0.62773152E+000  -0.62775510E-001
  -0.41054688E+001   0.38879922E+000  -0.62058905E+000  -0.60567688E-001
  -0.41015625E+001   0.37260603E+000  -0.60822997E+000  -0.51597778E-001
  -0.40976562E+001   0.34733116E+000  -0.58814135E+000  -0.37694968E-001
  -0.40937500E+001   0.31299474E+000  -0.55895998E+000  -0.23632182E-001
  -0.40898438E+001   0.27138185E+000  -0.52075725E+000  -0.13918858E-001
  -0.40859375E+001   0.22413537E+000  -0.47332689E+000  -0.98497267E-002
  -0.40820312E+001   0.17289553E+000  -0.41570227E+000  -0.93354128E-002
  -0.40781250E+001   0.12127430E+000  -0.34811486E+000  -0.95047646E-002
  -0.40742188E+001   0.75044390E-001  -0.27378121E+000  -0.93936643E-002
  -0.40703125E+001   0.39165906E-001  -0.19764439E+000  -0.10129289E-001
  -0.40664062E+001   0.15297525E-001  -0.12301080E+000  -0.12878948E-001
  -0.40625000E+001   0.27847591E-002  -0.49887447E-001  -0.17204701E-001
  -0.40585938E+001   0.10013006E-002   0.23117517E-001  -0.21607429E-001
  -0.40546875E+001   0.98108374E-002   0.95799390E-001  -0.25165736E-001
  -0.40507812E+001   0.28319048E-001   0.16594026E+000  -0.27979941E-001
  -0.40468750E+001   0.54613533E-001   0.23175597E+000  -0.30045044E-001
  -0.40429688E+001   0.87286856E-001   0.29386937E+000  -0.30457385E-001
  -0.40390625E+001   0.12620309E+000   0.35412226E+000  -0.28293356E-001
  -0.40351562E+001   0.17072361E+000   0.41249736E+000  -0.23864934E-001
  -0.40312500E+001   0.21725327E+000   0.46574910E+000  -0.18194453E-001
  -0.40273438E+001   0.25958861E+000   0.50937955E+000  -0.11003943E-001
  -0.40234375E+001   0.29260646E+000   0.54093110E+000  -0.48861923E-004
  -0.40195312E+001   0.31548405E+000   0.56143450E+000   0.16593920E-001
  -0.40156250E+001   0.33096192E+000   0.57406392E+000   0.37583709E-001
  -0.40117188E+001   0.34177317E+000   0.58167800E+000   0.58513962E-001
  -0.40078125E+001   0.34828957E+000   0.58529269E+000   0.75644150E-001
  -0.40039062E+001   0.34906524E+000   0.58405283E+000   0.89148960E-001
  -0.40000000E+001   0.34228641E+000   0.57607390E+000   0.10210422E+000
  -0.39960938E+001   0.32662591E+000   0.55954069E+000   0.11636202E+000
  -0.39921875E+001   0.30189531E+000   0.53382027E+000   0.13012006E+000
  -0.39882812E+001   0.26978071E+000   0.50023016E+000   0.13982312E+000
  -0.39843750E+001   0.23398729E+000   0.46185755E+000   0.14378767E+000
  -0.39804688E+001   0.19874457E+000   0.42219240E+000   0.14317176E+000
  -0.39765625E+001   0.16634306E+000   0.38321132E+000   0.13961428E+000
  -0.39726562E+001   0.13611800E+000   0.34411492E+000   0.13305232E+000
  -0.39687500E+001   0.10600948E+000   0.30164815E+000   0.12254743E+000
  -0.39648438E+001   0.75298103E-001   0.25199107E+000   0.10862139E+000
  -0.39609375E+001   0.46051327E-001   0.19313175E+000   0.93549217E-001
  -0.39570312E+001   0.22133146E-001   0.12608601E+000   0.78964963E-001
  -0.39531250E+001   0.70023640E-002   0.53947728E-001   0.63968794E-001
  -0.39492188E+001   0.25777863E-002  -0.20506373E-001   0.46446475E-001
  -0.39453125E+001   0.99823486E-002  -0.96441175E-001   0.26104567E-001
  -0.39414062E+001   0.30354076E-001  -0.17414143E+000   0.53699993E-002
  -0.39375000E+001   0.63987454E-001  -0.25262035E+000  -0.13054288E-001
  -0.39335938E+001   0.10875930E+000  -0.32851236E+000  -0.28964188E-001
  -0.39296875E+001   0.16033342E+000  -0.39794938E+000  -0.44381439E-001
  -0.39257812E+001   0.21500394E+000  -0.45969183E+000  -0.60723633E-001
  -0.39218750E+001   0.27216830E+000  -0.51598439E+000  -0.76996194E-001
  -0.39179688E+001   0.33302486E+000  -0.56985026E+000  -0.91079820E-001
  -0.39140625E+001   0.39668039E+000  -0.62147249E+000  -0.10223662E+000
  -0.39101562E+001   0.45777965E+000  -0.66732316E+000  -0.11162188E+000
  -0.39062500E+001   0.50810876E+000  -0.70258976E+000  -0.12031783E+000
  -0.39023438E+001   0.54046728E+000  -0.72402081E+000  -0.12751924E+000
  -0.38984375E+001   0.55098699E+000  -0.73060553E+000  -0.13115850E+000
  -0.38945312E+001   0.53917703E+000  -0.72265577E+000  -0.13017549E+000
  -0.38906250E+001   0.50784127E+000  -0.70144890E+000  -0.12574066E+000
  -0.38867188E+001   0.46291669E+000  -0.66969438E+000  -0.12010882E+000
  -0.38828125E+001   0.41109971E+000  -0.63087074E+000  -0.11446316E+000
  -0.38789062E+001   0.35582633E+000  -0.58665642E+000  -0.10798411E+000
  -0.38750000E+001   0.29598424E+000  -0.53498793E+000  -0.98854205E-001
  -0.38710938E+001   0.23001830E+000  -0.47182574E+000  -0.86016117E-001
  -0.38671875E+001   0.16155700E+000  -0.39577919E+000  -0.70113041E-001
  -0.38632812E+001   0.99435038E-001  -0.31083634E+000  -0.53064211E-001
  -0.38593750E+001   0.51475750E-001  -0.22386472E+000  -0.36882781E-001
  -0.38554688E+001   0.19905261E-001  -0.13924143E+000  -0.22739482E-001
  -0.38515625E+001   0.32846497E-002  -0.56271230E-001  -0.10871908E-001
  -0.38476562E+001   0.79264538E-003   0.28130560E-001  -0.11475959E-002
  -0.38437500E+001   0.13248991E-001   0.11492165E+000   0.64811640E-002
  -0.38398438E+001   0.40804087E-001   0.20163290E+000   0.12176288E-001
  -0.38359375E+001   0.81535586E-001   0.28505437E+000   0.16720963E-001
  -0.38320312E+001   0.13298683E+000   0.36404256E+000   0.21444083E-001
  -0.38281250E+001   0.19355576E+000   0.43910081E+000   0.27317440E-001
  -0.38242188E+001   0.26106646E+000   0.50980373E+000   0.34155763E-001
  -0.38203125E+001   0.33069718E+000   0.57360460E+000   0.40926038E-001
  -0.38164062E+001   0.39573124E+000   0.62732907E+000   0.46791905E-001
  -0.38125000E+001   0.45042108E+000   0.66915777E+000   0.51467980E-001
  -0.38085938E+001   0.49119081E+000   0.69873366E+000   0.54425063E-001
  -0.38046875E+001   0.51552991E+000   0.71593978E+000   0.54407217E-001
  -0.38007812E+001   0.52187288E+000   0.72062242E+000   0.50756333E-001
  -0.37968750E+001   0.51160802E+000   0.71381725E+000   0.45529698E-001
  -0.37929688E+001   0.48975731E+000   0.69847678E+000   0.43445275E-001
  -0.37890625E+001   0.46199252E+000   0.67797058E+000   0.48460452E-001
  -0.37851562E+001   0.43063129E+000   0.65348775E+000   0.59875357E-001
  -0.37812500E+001   0.39358290E+000   0.62318664E+000   0.72258602E-001
  -0.37773438E+001   0.34771397E+000   0.58424268E+000   0.79840257E-001
  -0.37734375E+001   0.29370983E+000   0.53584285E+000   0.81131179E-001
  -0.37695312E+001   0.23690882E+000   0.48024547E+000   0.79202920E-001
  -0.37656250E+001   0.18339287E+000   0.42110981E+000   0.77842186E-001
  -0.37617188E+001   0.13634587E+000   0.36090558E+000   0.78057885E-001
  -0.37578125E+001   0.95960054E-001   0.29972106E+000   0.78277332E-001
  -0.37539062E+001   0.61679197E-001   0.23615514E+000   0.76876190E-001
  -0.37500000E+001   0.33996145E-001   0.16912256E+000   0.73441853E-001
  -0.37460938E+001   0.14372368E-001   0.98905514E-001   0.67750035E-001
  -0.37421875E+001   0.41763212E-002   0.26722903E-001   0.58840528E-001
  -0.37382812E+001   0.42897205E-002  -0.46510998E-001   0.46113420E-001
  -0.37343750E+001   0.15564070E-001  -0.12085367E+000   0.30958987E-001
  -0.37304688E+001   0.38937049E-001  -0.19666356E+000   0.16139739E-001
  -0.37265625E+001   0.74712209E-001  -0.27331849E+000   0.30351798E-002
  -0.37226562E+001   0.12182045E+000  -0.34888648E+000  -0.99335439E-002
  -0.37187500E+001   0.17817285E+000  -0.42133788E+000  -0.25440975E-001
  -0.37148438E+001   0.24200365E+000  -0.48996922E+000  -0.43975137E-001
  -0.37109375E+001   0.31222260E+000  -0.55518940E+000  -0.63145328E-001
  -0.37070312E+001   0.38677446E+000  -0.61667520E+000  -0.80536636E-001
  -0.37031250E+001   0.46101714E+000  -0.67206697E+000  -0.96659908E-001
  -0.36992188E+001   0.52855579E+000  -0.71798214E+000  -0.11426914E+000
  -0.36953125E+001   0.58412337E+000  -0.75234269E+000  -0.13455057E+000
  -0.36914062E+001   0.62487465E+000  -0.77527420E+000  -0.15435206E+000
  -0.36875000E+001   0.64829016E+000  -0.78754319E+000  -0.16752874E+000
  -0.36835938E+001   0.65054586E+000  -0.78862506E+000  -0.16916377E+000
  -0.36796875E+001   0.62885940E+000  -0.77694513E+000  -0.15879444E+000
  -0.36757812E+001   0.58500858E+000  -0.75189508E+000  -0.14022256E+000
  -0.36718750E+001   0.52500967E+000  -0.71477508E+000  -0.11876978E+000
  -0.36679688E+001   0.45492832E+000  -0.66725792E+000  -0.98464144E-001
  -0.36640625E+001   0.37800631E+000  -0.60949290E+000  -0.80775687E-001
  -0.36601562E+001   0.29658110E+000  -0.54071051E+000  -0.64909509E-001
  -0.36562500E+001   0.21570059E+000  -0.46185207E+000  -0.48920946E-001
  -0.36523438E+001   0.14284121E+000  -0.37666882E+000  -0.31012984E-001
  -0.36484375E+001   0.83800299E-001  -0.28928931E+000  -0.10582652E-001
  -0.36445312E+001   0.40449812E-001  -0.20080222E+000   0.11326174E-001
  -0.36406250E+001   0.12943420E-001  -0.10907476E+000   0.32343723E-001
  -0.36367188E+001   0.26305035E-002  -0.12353719E-001   0.49778400E-001
  -0.36328125E+001   0.11476267E-001   0.87422201E-001   0.61916282E-001
  -0.36289062E+001   0.39135327E-001   0.18543250E+000   0.68921074E-001
  -0.36250000E+001   0.82478529E-001   0.27787300E+000   0.72561173E-001
  -0.36210938E+001   0.13835263E+000   0.36439029E+000   0.74648167E-001
  -0.36171875E+001   0.20504317E+000   0.44650323E+000   0.75352724E-001
  -0.36132812E+001   0.28019954E+000   0.52426158E+000   0.73139180E-001
  -0.36093750E+001   0.35860325E+000   0.59510840E+000   0.66702685E-001
