# sig   =    0.60000000E+001
# k0    =    0.30000000E+002
0.15625000E-001   0.66719961E+000   0.19575699E-001   0.31322469E+000   0.10000000E+001
0.10416667E-001   0.66727582E+000   0.17727058E-001   0.31499686E+000   0.99999974E+000
0.78125000E-002   0.66636572E+000   0.18567127E-001   0.31506171E+000   0.99999456E+000
0.62500000E-002   0.66572143E+000   0.17153712E-001   0.31709068E+000   0.99996582E+000
0.52083333E-002   0.66534333E+000   0.16213216E-001   0.31837015E+000   0.99992669E+000
0.44642857E-002   0.66507305E+000   0.15530045E-001   0.31928895E+000   0.99989205E+000
0.39062500E-002   0.66498282E+000   0.14890234E-001   0.31998986E+000   0.99986292E+000
