   6.9115038373335116E-002 -0.35762721170066275        1.9713934589580351     
  0.13194689144513097      -0.17094764644654670        1.9870294945341371     
  0.19477874451692681        1.6342197895677566E-002   1.9843301929662056     
  0.25761059758872268       0.20252239622249135        1.9635952196460993     
  0.32044245066051852       0.38593639614268160        1.9258590297095384     
  0.38327430373231436       0.56505608527055673        1.8727903419927552     
  0.44610615680411020       0.73853441375749651        1.8065325337405975     
  0.50893800987590609       0.90524123801901080        1.7295121222095111     
  0.57176986294770249        1.0642807709307707        1.6442446436505558     
  0.63460171601949888        1.2149916185118010        1.5531627419236405     
  0.69743356909129528        1.3569323347653859        1.4584826433611442     
  0.76026542216309168        1.4898564927179960        1.3621155425684843     
  0.82309727523488807        1.6136814814607183        1.2656222648679083     
  0.88592912830668447        1.7284548080812556        1.1702042018051633     
  0.94876098137848086        1.8343208867804959        1.0767210705881767     
   1.0115928344502771        1.9314903859393788       0.98572591804384713     
   1.0744246875220735        2.0202133548593144       0.89750909830934678     
   1.1372565405938699        2.1007566615828583       0.81214489568930293     
   1.2000883936656663        2.1733857721490994       0.72953646388001303     
   1.2629202467374627        2.2383505780704240       0.64945648350007457     
   1.3257520998092591        2.2958748000252456       0.57158227251118521     
   1.3885839528810555        2.3461484233641818       0.49552501571060625     
   1.4514158059528519        2.3893226198041049       0.42085337122502775     
   1.5142476590246483        2.4255066514520962       0.34711204653265781     
   1.5770795120964447        2.4547663176705909       0.27383609393379110     
   1.6399113651682411        2.4771235788174590       0.20056172193299227     
   1.7027432182400375        2.4925570656078189       0.12683440473988750     
   1.7655750713118339        2.5010032547801719        5.2215032174441567E-002
   1.8284069243836303        2.5023581596600679       -2.3715200224480724E-002
   1.8912387774554267        2.4964794485792385      -0.10135049213568322     
   1.9540706305272231        2.4831889663919737      -0.18105607406885516     
   2.0169024835990195        2.4622756964187085      -0.26316311315635449     
   2.0797343366708159        2.4334992638659023      -0.34796219909432841     
   2.1425661897426123        2.3965941484016979      -0.43569468592782712     
   2.2053980428144087        2.3512748432543251      -0.52654113811124970     
   2.2682298958862050        2.2972422691793128      -0.62060613428170563     
