  4.0000000000000000E+00 -5.5727283271971051E-01  1.7119161089611218E-01
  3.9900000000000002E+00 -5.5899044669525422E-01  1.7233319567560168E-01
  3.9800000000000004E+00 -5.6071953716209433E-01  1.7348693923371081E-01
  3.9700000000000006E+00 -5.6246022661626749E-01  1.7465302381393055E-01
  3.9600000000000009E+00 -5.6421263939419997E-01  1.7583163526572310E-01
  3.9500000000000011E+00 -5.6597690170922221E-01  1.7702296313593560E-01
  3.9400000000000013E+00 -5.6775314168900937E-01  1.7822720076282120E-01
  3.9300000000000015E+00 -5.6954148941397920E-01  1.7944454537325194E-01
  3.9200000000000017E+00 -5.7134207695668504E-01  1.8067519818321251E-01
  3.9100000000000019E+00 -5.7315503842220550E-01  1.8191936450129007E-01
  3.9000000000000021E+00 -5.7498050998962080E-01  1.8317725383594680E-01
  3.8900000000000023E+00 -5.7681862995454947E-01  1.8444908000587207E-01
  3.8800000000000026E+00 -5.7866953877282845E-01  1.8573506125464265E-01
  3.8700000000000028E+00 -5.8053337910534175E-01  1.8703542036874490E-01
  3.8600000000000030E+00 -5.8241029586406223E-01  1.8835038479996358E-01
  3.8500000000000032E+00 -5.8430043625932826E-01  1.8968018679169282E-01
  3.8400000000000034E+00 -5.8620394984842417E-01  1.9102506351017823E-01
  3.8300000000000036E+00 -5.8812098858545836E-01  1.9238525717955776E-01
  3.8200000000000038E+00 -5.9005170687266562E-01  1.9376101522248576E-01
  3.8100000000000041E+00 -5.9199626161309804E-01  1.9515259040534313E-01
  3.8000000000000043E+00 -5.9395481226481350E-01  1.9656024098883193E-01
  3.7900000000000045E+00 -5.9592752089659951E-01  1.9798423088383865E-01
  3.7800000000000047E+00 -5.9791455224527423E-01  1.9942482981364507E-01
  3.7700000000000049E+00 -5.9991607377464873E-01  2.0088231348141317E-01
  3.7600000000000051E+00 -6.0193225573618392E-01  2.0235696374451795E-01
  3.7500000000000053E+00 -6.0396327123144045E-01  2.0384906879519579E-01
  3.7400000000000055E+00 -6.0600929627634792E-01  2.0535892334851716E-01
  3.7300000000000058E+00 -6.0807050986742461E-01  2.0688682883718662E-01
  3.7200000000000060E+00 -6.1014709404992828E-01  2.0843309361419368E-01
  3.7100000000000062E+00 -6.1223923398813329E-01  2.0999803316373902E-01
  3.7000000000000064E+00 -6.1434711803771780E-01  2.1158197032014847E-01
  3.6900000000000066E+00 -6.1647093782040052E-01  2.1318523549623969E-01
  3.6800000000000068E+00 -6.1861088830090649E-01  2.1480816692044982E-01
  3.6700000000000070E+00 -6.2076716786635111E-01  2.1645111088447050E-01
  3.6600000000000072E+00 -6.2293997840814863E-01  2.1811442200062656E-01
  3.6500000000000075E+00 -6.2512952540655808E-01  2.1979846347079668E-01
  3.6400000000000077E+00 -6.2733601801796524E-01  2.2150360736645736E-01
  3.6300000000000079E+00 -6.2955966916503314E-01  2.2323023492135624E-01
  3.6200000000000081E+00 -6.3180069562984009E-01  2.2497873683667069E-01
  3.6100000000000083E+00 -6.3405931815013661E-01  2.2674951359999354E-01
  3.6000000000000085E+00 -6.3633576151886362E-01  2.2854297581896121E-01
  3.5900000000000087E+00 -6.3863025468708368E-01  2.3035954456974769E-01
  3.5800000000000090E+00 -6.4094303087048399E-01  2.3219965176229701E-01
  3.5700000000000092E+00 -6.4327432765959669E-01  2.3406374052192053E-01
  3.5600000000000094E+00 -6.4562438713394510E-01  2.3595226558989787E-01
  3.5500000000000096E+00 -6.4799345598029201E-01  2.3786569374315900E-01
  3.5400000000000098E+00 -6.5038178561516369E-01  2.3980450423407595E-01
  3.5300000000000100E+00 -6.5278963231190890E-01  2.4176918925271712E-01
  3.5200000000000102E+00 -6.5521725733247327E-01  2.4376025441194640E-01
  3.5100000000000104E+00 -6.5766492706416146E-01  2.4577821925733151E-01
  3.5000000000000107E+00 -6.6013291316161893E-01  2.4782361780335060E-01
  3.4900000000000109E+00 -6.6262149269431991E-01  2.4989699909785992E-01
  3.4800000000000111E+00 -6.6513094829984887E-01  2.5199892781626237E-01
  3.4700000000000113E+00 -6.6766156834327672E-01  2.5412998488793259E-01
  3.4600000000000115E+00 -6.7021364708297537E-01  2.5629076815666285E-01
  3.4500000000000117E+00 -6.7278748484321249E-01  2.5848189307775182E-01
  3.4400000000000119E+00 -6.7538338819392441E-01  2.6070399345428508E-01
  3.4300000000000122E+00 -6.7800167013803070E-01  2.6295772221509589E-01
  3.4200000000000124E+00 -6.8064265030678772E-01  2.6524375223801461E-01
  3.4100000000000126E+00 -6.8330665516357603E-01  2.6756277722093358E-01
  3.4000000000000128E+00 -6.8599401821668482E-01  2.6991551260490015E-01
  3.3900000000000130E+00 -6.8870508024157995E-01  2.7230269655269518E-01
  3.3800000000000132E+00 -6.9144018951326514E-01  2.7472509098692510E-01
  3.3700000000000134E+00 -6.9419970204933223E-01  2.7718348269273541E-01
  3.3600000000000136E+00 -6.9698398186439281E-01  2.7967868448954403E-01
  3.3500000000000139E+00 -6.9979340123658207E-01  2.8221153647721930E-01
  3.3400000000000141E+00 -7.0262834098692917E-01  2.8478290736301953E-01
  3.3300000000000143E+00 -7.0548919077242633E-01  2.8739369587480484E-01
  3.3200000000000145E+00 -7.0837634939368477E-01  2.9004483226841182E-01
  3.3100000000000147E+00 -7.1129022511816853E-01  2.9273727993579701E-01
  3.3000000000000149E+00 -7.1423123602005756E-01  2.9547203712312142E-01
  3.2900000000000151E+00 -7.1719981033786029E-01  2.9825013876688033E-01
  3.2800000000000153E+00 -7.2019638685102905E-01  3.0107265845866971E-01
  3.2700000000000156E+00 -7.2322141527691830E-01  3.0394071054878208E-01
  3.2600000000000158E+00 -7.2627535668949816E-01  3.0685545240058987E-01
  3.2500000000000160E+00 -7.2935868396144987E-01  3.0981808680876921E-01
  3.2400000000000162E+00 -7.3247188223128812E-01  3.1282986459475998E-01
  3.2300000000000164E+00 -7.3561544939741896E-01  3.1589208739582519E-01
  3.2200000000000166E+00 -7.3878989664109285E-01  3.1900611066340961E-01
  3.2100000000000168E+00 -7.4199574898049692E-01  3.2217334689032229E-01
  3.2000000000000171E+00 -7.4523354585832569E-01  3.2539526908627159E-01
  3.1900000000000173E+00 -7.4850384176544416E-01  3.2867341452423898E-01
  3.1800000000000175E+00 -7.5180720690347314E-01  3.3200938878182773E-01
  3.1700000000000177E+00 -7.5514422788937141E-01  3.3540487010461112E-01
  3.1600000000000179E+00 -7.5851550850538119E-01  3.3886161412029303E-01
  3.1500000000000181E+00 -7.6192167049800630E-01  3.4238145893629146E-01
  3.1400000000000183E+00 -7.6536335443001802E-01  3.4596633065577026E-01
  3.1300000000000185E+00 -7.6884122058988735E-01  3.4961824935079178E-01
  3.1200000000000188E+00 -7.7235594996340051E-01  3.5333933553550434E-01
  3.1100000000000190E+00 -7.7590824527270474E-01  3.5713181718570997E-01
  3.1000000000000192E+00 -7.7949883208848558E-01  3.6099803735608105E-01
  3.0900000000000194E+00 -7.8312846002154923E-01  3.6494046245179329E-01
  3.0800000000000196E+00 -7.8679790400063709E-01  3.6896169121578209E-01
  3.0700000000000198E+00 -7.9050796564397385E-01  3.7306446449978875E-01
  3.0600000000000200E+00 -7.9425947473275627E-01  3.7725167589360237E-01
  3.0500000000000203E+00 -7.9805329079555820E-01  3.8152638329376204E-01
  3.0400000000000205E+00 -8.0189030481349144E-01  3.8589182150141749E-01
  3.0300000000000207E+00 -8.0577144105688780E-01  3.9035141594694017E-01
  3.0200000000000209E+00 -8.0969765906531388E-01  3.9490879764848491E-01
  3.0100000000000211E+00 -8.1366995578381840E-01  3.9956781952125786E-01
  3.0000000000000213E+00 -8.1768936786954538E-01  4.0433257416528867E-01
  2.9900000000000215E+00 -8.2175697418421378E-01  4.0920741327076809E-01
  2.9800000000000217E+00 -8.2587389848933346E-01  4.1419696879209539E-01
  2.9700000000000220E+00 -8.3004131236271395E-01  4.1930617605481496E-01
  2.9600000000000222E+00 -8.3426043835641650E-01  4.2454029897336820E-01
  2.9500000000000224E+00 -8.3853255341824362E-01  4.2990495757121600E-01
  2.9400000000000226E+00 -8.4285899260080377E-01  4.3540615800986671E-01
  2.9300000000000228E+00 -8.4724115308430126E-01  4.4105032534761818E-01
  2.9200000000000230E+00 -8.5168049854155492E-01  4.4684433926339445E-01
  2.9100000000000232E+00 -8.5617856387611901E-01  4.5279557299522660E-01
  2.9000000000000234E+00 -8.6073696036692415E-01  4.5891193575494216E-01
  2.8900000000000237E+00 -8.6535738125560702E-01  4.6520191889213652E-01
  2.8800000000000239E+00 -8.7004160781537310E-01  4.7167464608790316E-01
  2.8700000000000241E+00 -8.7479151594314331E-01  4.7833992786268231E-01
  2.8600000000000243E+00 -8.7960908331951393E-01  4.8520832068042713E-01
  2.8500000000000245E+00 -8.8449639718390005E-01  4.9229119092184043E-01
  2.8400000000000247E+00 -8.8945566277480437E-01  4.9960078397881152E-01
  2.8300000000000249E+00 -8.9448921248757429E-01  5.0715029868910322E-01
  2.8200000000000252E+00 -8.9959951580393283E-01  5.1495396727919074E-01
  2.8100000000000254E+00 -9.0478919004891389E-01  5.2302714090987723E-01
  2.8000000000000256E+00 -9.1006101203127099E-01  5.3138638081805545E-01
  2.7900000000000258E+00 -9.1541793062279675E-01  5.4004955491121842E-01
  2.7800000000000260E+00 -9.2086308032953224E-01  5.4903593948953389E-01
  2.7700000000000262E+00 -9.2639979590365940E-01  5.5836632553549337E-01
  2.7600000000000264E+00 -9.3203162803765571E-01  5.6806312870627962E-01
  2.7500000000000266E+00 -9.3776236017184889E-01  5.7815050177863248E-01
  2.7400000000000269E+00 -9.4359602643171903E-01  5.8865444781007359E-01
  2.7300000000000271E+00 -9.4953693069086087E-01  5.9960293167277079E-01
  2.7200000000000273E+00 -9.5558966672868662E-01  6.1102598686725473E-01
  2.7100000000000275E+00 -9.6175913941630564E-01  6.2295581360230456E-01
  2.7000000000000277E+00 -9.6805058681873302E-01  6.3542686300963247E-01
  2.6900000000000279E+00 -9.7446960304351882E-01  6.4847590101537067E-01
  2.6800000000000281E+00 -9.8102216159344702E-01  6.6214204378432107E-01
  2.6700000000000284E+00 -9.8771463889084199E-01  6.7646675475905216E-01
  2.6600000000000286E+00 -9.9455383753046878E-01  6.9149379110910802E-01
  2.6500000000000288E+00 -1.0015470086837972E+00  7.0726908487081819E-01
  2.6400000000000290E+00 -1.0087018729161150E+00  7.2384054119782415E-01
  2.6300000000000292E+00 -1.0160266384867080E+00  7.4125773297902964E-01
  2.6200000000000294E+00 -1.0235300159778575E+00  7.5957146767899286E-01
  2.6100000000000296E+00 -1.0312212278395521E+00  7.7883319872526113E-01
  2.6000000000000298E+00 -1.0391100111423959E+00  7.9909425029074721E-01
  2.5900000000000301E+00 -1.0472066115035108E+00  8.2040482116739899E-01
  2.5800000000000303E+00 -1.0555217657943115E+00  8.4281273098587794E-01
  2.5700000000000305E+00 -1.0640666708640945E+00  8.6636187083021543E-01
  2.5600000000000307E+00 -1.0728529351356582E+00  8.9109032101184116E-01
  2.5500000000000309E+00 -1.0818925095715306E+00  9.1702810226847431E-01
  2.5400000000000311E+00 -1.0911975942049650E+00  9.4419453397984099E-01
  2.5300000000000313E+00 -1.1007805162229036E+00  9.7259518533736211E-01
  2.5200000000000315E+00 -1.1106535755348057E+00  1.0022184240484631E+00
  2.5100000000000318E+00 -1.1208288539313027E+00  1.0330315933474432E+00
  2.5000000000000320E+00 -1.1313179844106940E+00  1.0649768828533310E+00
  2.4900000000000322E+00 -1.1421318781185033E+00  1.0979670026956079E+00
  2.4800000000000324E+00 -1.1532804076959799E+00  1.1318808230055251E+00
  2.4700000000000326E+00 -1.1647720477489358E+00  1.1665592007446828E+00
  2.4600000000000328E+00 -1.1766134756853064E+00  1.2018012795684812E+00
  2.4500000000000330E+00 -1.1888091393415308E+00  1.2373616105037011E+00
  2.4400000000000333E+00 -1.2013608015702535E+00  1.2729484937644202E+00
  2.4300000000000335E+00 -1.2142670761503642E+00  1.3082239748565256E+00
  2.4200000000000337E+00 -1.2275229737496658E+00  1.3428059293709589E+00
  2.4100000000000339E+00 -1.2411194808430186E+00  1.3762726283024838E+00
  2.4000000000000341E+00 -1.2550431979711592E+00  1.4081700787814952E+00
  2.3900000000000343E+00 -1.2692760659380007E+00  1.4380222775499409E+00
  2.3800000000000345E+00 -1.2837952088787652E+00  1.4653442974586881E+00
  2.3700000000000347E+00 -1.2985729210396808E+00  1.4896578618171965E+00
  2.3600000000000350E+00 -1.3135768192109476E+00  1.5105087701710502E+00
  2.3500000000000352E+00 -1.3287701749499563E+00  1.5274852555192684E+00
  2.3400000000000354E+00 -1.3441124302992657E+00  1.5402361182466431E+00
  2.3300000000000356E+00 -1.3595598883476212E+00  1.5484873388374585E+00
  2.3200000000000358E+00 -1.3750665568071534E+00  1.5520558558926791E+00
  2.3100000000000360E+00 -1.3905851101834539E+00  1.5508593290950625E+00
  2.3000000000000362E+00 -1.4060679255998074E+00  1.5449209875972238E+00
  2.2900000000000365E+00 -1.4214681402705998E+00  1.5343690670178418E+00
  2.2800000000000367E+00 -1.4367406759959154E+00  1.5194308145438933E+00
  2.2700000000000369E+00 -1.4518431782981098E+00  1.5004215285876172E+00
  2.2600000000000371E+00 -1.4667368247153709E+00  1.4777295309259464E+00
  2.2500000000000373E+00 -1.4813869674554316E+00  1.4517982885533449E+00
  2.2400000000000375E+00 -1.4957635887691849E+00  1.4231070726931783E+00
  2.2300000000000377E+00 -1.5098415614584790E+00  1.3921515521639685E+00
  2.2200000000000379E+00 -1.5236007203316040E+00  1.3594255816811074E+00
  2.2100000000000382E+00 -1.5370257618575522E+00  1.3254051970122642E+00
  2.2000000000000384E+00 -1.5501059978501659E+00  1.2905355140698518E+00
  2.1900000000000386E+00 -1.5628349943147566E+00  1.2552208959200528E+00
  2.1800000000000388E+00 -1.5752101286473876E+00  1.2198184420460940E+00
  2.1700000000000390E+00 -1.5872320975866512E+00  1.1846345982192319E+00
  2.1600000000000392E+00 -1.5989044053107129E+00  1.1499244995925091E+00
  2.1500000000000394E+00 -1.6102328565797044E+00  1.1158935479236953E+00
  2.1400000000000396E+00 -1.6212250745609857E+00  1.0827006799007781E+00
  2.1300000000000399E+00 -1.6318900575607567E+00  1.0504627947017759E+00
  2.1200000000000401E+00 -1.6422377837940214E+00  1.0192598596331266E+00
  2.1100000000000403E+00 -1.6522788688731780E+00  9.8914028745017135E-01
  2.1000000000000405E+00 -1.6620242770540918E+00  9.6012626425402003E-01
  2.0900000000000407E+00 -1.6714850844975169E+00  9.3221879218092429E-01
  2.0800000000000409E+00 -1.6806722908446796E+00  9.0540228921689803E-01
  2.0700000000000411E+00 -1.6895966741732273E+00  8.7964865515114987E-01
  2.0600000000000414E+00 -1.6982686837682586E+00  8.5492076613827439E-01
